072005AJ,072005,072005AJ,Parsaoran I
072005AK,072005,072005AK,Saitnihuta
072005AL,072005,072005AL,Lumban Pinggol
072005AM,072005,072005AM,Sianting Anting
072005AN,072005,072005AN,Parlondut
072005AO,072005,072005AO,Aek Nauli
072005AP,072005,072005AP,Pardugul
072005AQ,072005,072005AQ,Panampangan
072005AR,072005,072005AR,Sitoluhuta
072005AS,072005,072005AS,Sinabulan
072005AT,072005,072005AT,Siopat Sosor
072005AU,072005,072005AU,Huta Bolon
072005AV,072005,072005AV,Situngkir
072005AW,072005,072005AW,Sialanguan
072005AX,072005,072005AX,Parhorasan
072005AY,072005,072005AY,Pardomuan Nauli
072005AZ,072005,072005AZ,Lumban Suhi Suhi Dolok
072005BA,072005,072005BA,Lumban Suhi Suhi Toruan
072005BB,072005,072005BB,Parbaba Dolok
072006AA,072006,072006AA,Tanjungan
072006AB,072006,072006AB,Parbalohan
072006AC,072006,072006AC,Pardomuan
072006AD,072006,072006AD,Parmonangan
072006AE,072006,072006AE,Huta Ginjang
072006AF,072006,072006AF,Tomok
072006AG,072006,072006AG,Garoga
072006AH,072006,072006AH,Tuktuk Siadong
072006AI,072006,072006AI,Ambarita
072006AJ,072006,072006AJ,Martoba
072006AK,072006,072006AK,Sihusapi
072006AL,072006,072006AL,Maduma
072006AM,072006,072006AM,Simanindo Sangkal
072006AN,072006,072006AN,Cinta Dame
072006AO,072006,072006AO,Simarmata
072006AP,072006,072006AP,Dosroha
072006AQ,072006,072006AQ,TOMOK PARSAORAN
072006AR,072006,072006AR,UNJUR
072006AS,072006,072006AS,SIALLAGAN-PINDARAYA
072006AT,072006,072006AT,MARLUMBA
072006AU,072006,072006AU,SIMANINDO
072007AA,072007,072007AA,Pasaran Parsaoran
072007AB,072007,072007AB,Pasaran I
072007AC,072007,072007AC,Sibonor Ompuratus
072007AD,072007,072007AD,Sinaga Uruk Pandiangan
072007AE,072007,072007AE,Nainggolan
072007AF,072007,072007AF,Siruma Hombar
072007AG,072007,072007AG,Sipinggan Lumban Siantar
072007AH,072007,072007AH,Pangaloan
072007AI,072007,072007AI,Toguan Galung
072007AJ,072007,072007AJ,Huta Rihit
072007AK,072007,072007AK,Parhusip Iii
072007AL,072007,072007AL,Pananggangan
072007AM,072007,072007AM,JANJI MARAPOT
072007AN,072007,072007AN,SIPINGGAN
072007AO,072007,072007AO,PANANGGANGAN II
072008AA,072008,072008AA,Paraduan
072008AB,072008,072008AB,Lintongnihuta
072008AC,072008,072008AC,Ronggur Nihuta
072008AD,072008,072008AD,Sijambur
072008AE,072008,072008AE,Sabungan Nihuta
072008AF,072008,072008AF,Salaon Toba
072008AG,072008,072008AG,Salaon Tonga Tonga
072008AH,072008,072008AH,Salaon Dolok
072009AA,072009,072009AA,Tamba Dolok
072009AB,072009,072009AB,Cinta Maju
072009AC,072009,072009AC,Buntu Mauli
072009AD,072009,072009AD,Sabulan
072009AE,072009,072009AE,Holbung
072009AF,072009,072009AF,Janji Raja
072009AG,072009,072009AG,HILIMBANA
072009AH,072009,072009AH,Holbung
072009AI,072009,072009AI,WEA-WEA
072009AJ,072009,072009AJ,SOGAEADU
072009AK,072009,072009AK,TULUMBAHO
072009AL,072009,072009AL,SISARAHILI SOGEADU
072009AM,072009,072009AM,LAURI
072009AN,072009,072009AN,SAETAGARAMBA
072009AO,072009,072009AO,SIHAREO SOGAEADU
072009AP,072009,072009AP,HILIBADALU
072009AQ,072009,072009AQ,TUHEMBUASI
072009AR,072009,072009AR,Buntu Mauli
072009AS,072009,072009AS,Cinta Maju
072009AT,072009,072009AT,Holbung
072009AU,072009,072009AU,Janji Maria
072009AV,072009,072009AV,Janji Raja
072009AW,072009,072009AW,Parsaoran
072009AX,072009,072009AX,Sabulan
072009AY,072009,072009AY,Tamba Dolok
072101AA,072101,072101AA,Huta Galuh
072101AB,072101,072101AB,Rubun Dunia
072101AC,072101,072101AC,Sialtong
072101AD,072101,072101AD,Bandar Bayu
072101AE,072101,072101AE,Kotarih Baru
072101AF,072101,072101AF,Durian Kondot
072101AG,072101,072101AG,Kotarih Pekan
072101AH,072101,072101AH,Perbahingan
072101AI,072101,072101AI,Sei Karih
072101AJ,072101,072101AJ,Banjaran Godang
072101AK,072101,072101AK,Sei Ujan-Ujan
072102AA,072102,072102AA,Pertambatan
072102AB,072102,072102AB,Bah Kerapuh
072102AC,072102,072102AC,Dolok Sagala
072102AD,072102,072102AD,Bukit Cermin Hilir
072102AE,072102,072102AE,Tanjung Maria
072102AF,072102,072102AF,Ujung Silau
072102AG,072102,072102AG,Kerapuh
072102AH,072102,072102AH,Sarang Torop
072102AI,072102,072102AI,Sarang Ginting
072102AJ,072102,072102AJ,Dolok Manampang
072102AK,072102,072102AK,Pekan Dolok Masihul
072102AL,072102,072102AL,Aras Panjang
072102AM,072102,072102AM,Martebing
072102AN,072102,072102AN,Bantan
072102AO,072102,072102AO,Batu (12)
072102AP,072102,072102AP,Silau Merawan
072102AQ,072102,072102AQ,Batu (13)
072102AR,072102,072102AR,Pekan Kemis
072102AS,072102,072102AS,Pardomuan
072102AT,072102,072102AT,Dame
072102AU,072102,072102AU,Tegal Sari
072102AV,072102,072102AV,Havea
072102AW,072102,072102AW,Baja Ronggi
072102AX,072102,072102AX,Durian Puloan
072102AY,072102,072102AY,Kota Tengah
072102AZ,072102,072102AZ,Blok Sepuluh
072102BA,072102,072102BA,Huta Nauli
072102BB,072102,072102BB,Mala Sori
072102BC,072102,072102BC,HEVEA
072103AA,072103,072103AA,Rimbun
072103AB,072103,072103AB,Mariah Nagur
072103AC,072103,072103AC,Parlambean
072103AD,072103,072103AD,Naga Raja
072103AE,072103,072103AE,Tinokkah
072103AF,072103,072103AF,Bartong
072103AG,072103,072103AG,Nagur Pane
072103AH,072103,072103AH,Baja Dolok
072103AI,072103,072103AI,Pispis
072103AJ,072103,072103AJ,Marubun
072103AK,072103,072103AK,Serbananti
072103AL,072103,072103AL,Sipispis
072103AM,072103,072103AM,Silau Padang
072103AN,072103,072103AN,Marjanji
072103AO,072103,072103AO,Buluh Duri
072103AP,072103,072103AP,Gunung Manako
072103AQ,072103,072103AQ,Damak Kurat
072103AR,072103,072103AR,Simalas
072103AS,072103,072103AS,Sibarau (Sibangu)
072103AT,072103,072103AT,Gunung Pane
072103AU,072103,072103AU,SIBARAU
072103AV,072103,072103AV,DAMAK URAT
072104AA,072104,072104AA,Nagaraja
072104AB,072104,072104AB,Limbong
072104AC,072104,072104AC,Panglong
072104AD,072104,072104AD,Gunung Para
072104AE,072104,072104AE,Dolok Merawan
072104AF,072104,072104AF,Paritokan
072104AG,072104,072104AG,Kalembak
072104AH,072104,072104AH,Bandarawan
072104AI,072104,072104AI,Pabatu Vi
072104AJ,072104,072104AJ,Pabatu I
072104AK,072104,072104AK,Pabatu Ii
072104AL,072104,072104AL,Mainu Tongah
072104AM,072104,072104AM,Afdeling Vi Dolok Ilir
072104AN,072104,072104AN,Afdeling Vii Dolok Ilir
072104AO,072104,072104AO,Bah Damar
072104AP,072104,072104AP,Pabatu Iii
072104AQ,072104,072104AQ,Korajim
072104AR,072104,072104AR,NAGARAJA I
072105AA,072105,072105AA,Naga Kesiangan
072105AB,072105,072105AB,Gunung Kataran
072105AC,072105,072105AC,Penonggol
072105AD,072105,072105AD,Kedai Damar
072105AE,072105,072105AE,Bah Sumbu
072105AF,072105,072105AF,Jambu
072105AG,072105,072105AG,Mariah Padang
072105AH,072105,072105AH,Pertapaan
072105AI,072105,072105AI,Sei Serimah
072105AJ,072105,072105AJ,Paya Bagas
072105AK,072105,072105AK,Kuta Baru
072105AL,072105,072105AL,Paya Lombang
072105AM,072105,072105AM,Paya Mabar
072105AN,072105,072105AN,Sungai Periok
072105AO,072105,072105AO,SEI PERIOK
072106AA,072106,072106AA,Bandar Tengah
072106AB,072106,072106AB,Kampung Juhar
072106AC,072106,072106AC,Kayu Besar
072106AD,072106,072106AD,Pekan Bandar Khalipah
072106AE,072106,072106AE,Gelam Sei Sarimah
072106AF,072106,072106AF,GELAM SEI SERIMAH
072106AG,072106,072106AG,JUHAR
072107AA,072107,072107AA,Pematang Terang
072107AB,072107,072107AB,Pematang Cermai
072107AC,072107,072107AC,Tebing Tinggi
072107AD,072107,072107AD,Bagan Kuala
072107AE,072107,072107AE,Pekan Tanjung Beringin
072107AF,072107,072107AF,Mangga Dua
072107AG,072107,072107AG,Nagur
072107AH,072107,072107AH,Sukajadi
